ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
15847,Olga Aleksandrovna Brusnikina,F,25,169,55,Russia,RUS,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
16381,Massimo Bulleri,M,26,188,82,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
16547,Simon Peter Burgess,M,36,178,70,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
16556,Michelle Burgher,F,27,170,62,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
16617,Daniil Sergeyevich Burkenya,M,26,198,85,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,Bronze
16685,Kevin Lobdell Burnham,M,47,185,70,United States,USA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,Gold
16704,Adrian Mark Burnside,M,27,193,100,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
16816,Antje Buschschulte (-Meeuw),F,25,186,75,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16816,Antje Buschschulte (-Meeuw),F,25,186,75,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,Bronze
16816,Antje Buschschulte (-Meeuw),F,25,186,75,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
16875,Crystl Irene Bustos,F,26,173,102,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold
16914,Dean William Butler,M,27,172,72,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
17656,Roberto Cammarelle,M,24,190,101.5,Italy,ITA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Super-Heavyweight,Bronze
17697,Darren Andrew Campbell,M,30,183,83,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
17755,Veronica Angella Campbell-Brown,F,22,168,58,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,Bronze
17755,Veronica Angella Campbell-Brown,F,22,168,58,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Gold
17755,Veronica Angella Campbell-Brown,F,22,168,58,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
18071,Federico Cappellazzo,M,23,175,70,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
18443,Marissa Carpadios,F,26,164,72,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
18550,Sara Maree Carrigan,F,23,168,60,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",Gold
18757,Caroline Casaretto,F,26,167,64,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Gold
18811,"Swintayla Marie ""Swin"" Cash",F,24,185,74,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
18840,Andrea Cassar,M,20,193,93,Italy,ITA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",Bronze
18840,Andrea Cassar,M,20,193,93,Italy,ITA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",Gold
18858,Igor Cassina,M,26,180,73,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
19044,Tamika Devonne Catchings,F,25,185,77,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
19361,Simone Cercato,M,29,178,72,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
19401,Matej Cernic,M,25,192,80,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver
19965,Irina Viktorovna Chashchina,F,22,165,46,Russia,RUS,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Silver
19972,Brandi Denise Chastain,F,36,171,58,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
20096,Jury Dimitri Chechi,M,34,165,60,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,Bronze
20220,Chen Jing,F,28,182,75,China,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
20249,Chen Qi,M,20,174,67,China-1,CHN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,Gold
20310,Chen Yanqing,F,25,158,58,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,Gold
20335,Chen Zhong,F,21,183,73,China,CHN,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Heavyweight,Gold
20621,Darren M. Chiacchia,M,39,177,74,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
20622,Roberto Chiacig,M,29,210,118,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
20686,Giorgio Chiellini,M,19,186,76,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze
20819,Mikhail Alekseyevich Chipurin,M,23,190,105,Russia,RUS,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Bronze
21113,Revaz Baadurovich Chomakhidze,M,30,196,101,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
21401,Olga Viktorovna Chukanova (-Khrzhanovskaya),F,24,180,76,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Silver
21648,"Peter M. ""Pete"" Cipollone",M,33,154,55,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
21691,Alberto Cisolla,M,26,197,86,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver
21947,Bryan Ezra Tsumoru Clay,M,24,180,83,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,Silver
22175,Karen Cockburn (-Turgeon),F,23,161,55,Canada,CAN,2004 Summer,2004,Summer,Athina,Trampolining,Trampolining Women's Individual,Silver
22720,Lars Conrad,M,28,187,80,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
22776,Francesca Cristiana Conti,F,32,179,71,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
22832,"Edward ""Ed"" Coode",M,29,193,96,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Gold
22870,Allison Petra Cook-Tranquilli,F,31,178,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
22969,Haley Cope (-Clark),F,25,177,63,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
23176,"Maritza ""Ritz"" Correia (-McClendon)",F,22,175,61,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
23426,Natalie Anne Coughlin (-Hall),F,21,173,63,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Freestyle,Bronze
23426,Natalie Anne Coughlin (-Hall),F,21,173,63,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
23426,Natalie Anne Coughlin (-Hall),F,21,173,63,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
23426,Natalie Anne Coughlin (-Hall),F,21,173,63,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,Gold
23426,Natalie Anne Coughlin (-Hall),F,21,173,63,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
23466,Didier Courrges,M,44,171,65,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
23575,Alison Cox,F,25,182,83,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
23621,Paolo Alfredo Cozzi,M,24,200,86,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver
23636,James Edward Cracknell,M,32,192,100,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Gold
23723,Shawn Crawford,M,26,181,86,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,Gold
23723,Shawn Crawford,M,26,181,86,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
23868,Ian Lowell Crocker,M,21,193,86,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
23868,Ian Lowell Crocker,M,21,193,86,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,Silver
23868,Ian Lowell Crocker,M,21,193,86,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
23895,Philipp Crone,M,27,173,82,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
23987,"Tamara ""Tammy"" Crow (-DeClercq)",F,27,160,48,United States,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
24093,"Lszl Cseh, Jr.",M,18,188,83,Hungary,HUN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
