ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
3249,Maksim Nikolayevich Alyoshin,M,21,166,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,Bronze
3363,Christie Ambrosi,F,23,172,70,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
3793,Andrea Arlene Anderson (-Bolder),F,22,164,61,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
4018,Misako Ando,F,29,163,60,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
4179,Vladimir Vasilyevich Andreyev,M,34,170,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,Bronze
4207,Michel Andrieux,M,33,192,92,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
4418,Alyson Regina Annan,F,27,162,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
4921,Simon David Archer,M,27,189,86,Great Britain-2,GBR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,Bronze
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,30,171,59,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Gold
5331,"Samantha ""Sam"" Arsenault (-Livingstone)",F,18,178,69,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
5353,Yevgeniya Viktorovna Artamonova-Estes,F,25,191,75,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
5632,Brahim Asloum,M,21,165,48,France,FRA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Flyweight,Gold
5869,Louis Mark Attrill,M,25,193,95,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
6272,Sanjay Claude Ayre,M,20,188,84,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
6299,Yelena Yuryevna Azarova,F,27,165,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
6343,Karina Borisovna Aznavuryan,F,25,170,59,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's epee, Team",Gold
6505,Bjrn Bach,M,24,195,92,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
6594,"Stephen James ""Steve"" Backley",M,31,195,102,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,Silver
6834,Gunnar Bahr,M,25,185,87,Germany,GER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,Silver
7040,"Vincent Lamont ""Vin"" Baker",M,28,207,109,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
7147,Roman Vladimirovich Balashov,M,23,192,96,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,29,168,70,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Sprint,Gold
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,29,168,70,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's 500 metres Time Trial,Gold
7346,Darren Balmforth,M,27,178,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
7358,Beatrix Balogh (-Csata),F,25,165,65,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
7360,Gbor Balogh,M,24,187,76,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
7815,Anne-Lise Bardet,F,30,169,58,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze
7827,Sndor Istvn Brdosi,M,23,173,85,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
7890,Ian Dallas Barker,M,34,183,76,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Skiff,Silver
8213,Yuliya Vladimirovna Barsukova (-Samokhin),F,21,168,45,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold
8245,Krisztin Brtfai,M,26,175,78,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
8285,Robert Bartko,M,24,186,80,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
8285,Robert Bartko,M,24,186,80,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
8623,"Guinevere ""Guin"" Batten",F,32,172,74,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
8626,Miriam Batten (-Luke),F,35,174,70,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
8646,Yelena Nikolayevna Batukhtina-Tyurina,F,29,184,82,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
8662,Sabine Christiane Bau,F,31,180,66,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Bronze
8695,Dennis Bauer,M,19,190,85,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Bronze
9003,Sebastian Bea,M,23,198,89,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Silver
9034,Amanda Ray Beard (-Brown),F,18,173,59,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
9086,Lyne Beaumont,F,22,170,56,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
9093,Robin Mary Beauregard,F,21,175,81,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
9190,Daniel Becke,M,22,187,76,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
9213,Otto Becker,M,41,182,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9291,"Barbara Jane ""B. J."" Bedford (-Miller)",F,27,172,61,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
9349,Ludger Beerbaum,M,37,190,85,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9601,Anastasiya Aleksandrovna Belikova,F,21,177,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
9739,Antonella Bellutti,F,31,180,73,Italy,ITA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Points Race,Gold
9787,Irina Olegovna Belova,F,19,175,52,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
9864,Larbi Ben Boudaoud,M,26,170,66,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Lightweight,Silver
10013,Tibor Benedek,M,28,190,96,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
10136,Lindsay Dianne Benko (-Mintenko),F,23,185,74,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
10160,Brooke Marie Bennett (-Frioud),F,20,165,57,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,Gold
10160,Brooke Marie Bennett (-Frioud),F,20,165,57,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 800 metres Freestyle,Gold
10389,Laura Kay Berg,F,25,168,61,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
11057,Jean-Christophe Bette,M,22,186,72,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
11242,Diana Bianchedi,F,30,158,46,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Gold
11416,Laryssa Biesenthal,F,29,173,66,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
11484,Jim Bilba,M,32,198,99,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
11725,Pter Biros,M,24,196,102,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
11768,Ralf Bidorf,M,29,193,77,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",Silver
11799,Matteo Bisiani,M,24,184,85,Italy,ITA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Silver
11982,"Kimberly A. ""Kim"" Black",F,21,168,60,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
12003,Michael James Blackburn,M,30,178,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,Bronze
12023,Michael Blackwood,M,21,190,79,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
12170,Dain J. Blanton,M,28,190,92,United States-1,USA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
12178,Claudia Blasberg,F,25,182,57,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Silver
12278,Susan M. Blinks,F,42,167,68,United States,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
13042,"Alice Ruth ""Ruthie"" Bolton-Holifield",F,33,173,68,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
13106,Yann Bonato,M,28,201,95,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
13128,Aleksey Petrovich Bondarenko,M,22,160,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,Bronze
13128,Aleksey Petrovich Bondarenko,M,22,160,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,Silver
13276,Beniamino Bonomi,M,32,182,85,Italy,ITA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
13401,Katrin Borchert,F,31,178,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
13422,"Patrick Lance ""Pat"" Borders",M,37,185,91,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
13536,Ingo Borkowski,M,28,185,83,Germany,GER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,Silver
13589,Kathrin Boron (-Kppen),F,30,184,77,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Gold
13775,Dominique Simone Bosshart,F,22,178,82,Canada,CAN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Heavyweight,Bronze
14327,Carla Maree Boyd (Porter-),F,24,185,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
14462,"Jules Timothy ""Tim"" Brabants",M,23,189,88,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
14468,Marco Bracci,M,34,197,94,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
14578,Jeanette Brakewell,F,26,169,60,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
14629,Nicole Brandebusemeyer,F,25,174,60,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
14653,Terry Michael Brands,M,32,162,58,United States,USA,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
14946,Michael Gene Brennan,M,24,182,79,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
15301,Michelle Kathleen Brogan-Griffiths,F,27,186,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
15309,"Kenneth L. ""Kenny"" Brokenburr",M,31,179,77,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
15340,"Sandra Anne ""Sandy"" Brondello",F,32,170,62,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
15540,"Joanne ""Jo"" Brown (-Alchin)",F,28,174,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
15722,Lyubov Aleksandrovna Bruletova,F,26,150,48,Russia,RUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,Silver
15755,Jennifer Lyn Brundage,F,27,167,74,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
15765,Caroline Brunet,F,31,175,70,Canada,CAN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
15847,Olga Aleksandrovna Brusnikina,F,21,169,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
15847,Olga Aleksandrovna Brusnikina,F,21,169,55,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
16424,Darren Bundock,M,29,180,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Silver
16547,Simon Peter Burgess,M,33,178,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
16556,Michelle Burgher,F,23,170,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
16603,"Daniel ""Dan"" Burke",M,26,193,93,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
16696,Lauren Chantel Burns (-Muller),F,26,165,49,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold
16734,Sean Patrick Burroughs,M,20,188,91,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
16816,Antje Buschschulte (-Meeuw),F,21,186,75,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16875,Crystl Irene Bustos,F,23,173,102,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
17294,Cai Yalin,M,23,174,60,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
17350,Giovanni Calabrese,M,33,184,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Bronze
17494,Ashley John Callus,M,21,188,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
17510,Dyana Jane Calub,F,24,175,69,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
17697,Darren Andrew Campbell,M,27,183,83,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,Silver
17755,Veronica Angella Campbell-Brown,F,18,168,58,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
18029,Nadine Capellmann (-Biffar-),F,35,166,51,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
18144,Lorenzo Carboncini,M,23,191,91,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
18662,"Vincent Lamar ""Vince"" Carter",M,23,195,102,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
18708,Claire Rhiannon Carver-Dias,F,23,167,54,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
18709,Chad Robb Carvin,M,26,188,84,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
18974,Naomi Sandra Castle,F,26,180,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
19672,Erin Chan,F,21,167,55,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
19827,Thibaud Chapelle,M,23,175,72,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
19972,Brandi Denise Chastain,F,32,171,58,United States,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
20144,Andrey Ivanovich Chemerkin,M,28,183,170,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
20293,Chen Xiaomin,F,23,158,63,China,CHN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Gold
20335,Chen Zhong,F,17,183,73,China,CHN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Heavyweight,Gold
20406,Anna Sergeyevna Chepeleva,F,16,NA,NA,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Silver
20734,Patrick Chila,M,30,180,73,France-1,FRA,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,Bronze
21113,Revaz Baadurovich Chomakhidze,M,26,196,101,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
21181,Amy Yuen-Yee Chow (-Ho),F,22,155,44,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Bronze
21950,"Jonathan Davis ""Jonny"" Clay",M,37,180,72,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
22054,Marion Clignet,F,36,170,60,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Silver
22175,Karen Cockburn (-Turgeon),F,19,161,55,Canada,CAN,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Women's Individual,Bronze
22303,LaTasha Lavon Colander-Richardson (-Clark),F,24,168,52,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
22456,Christine Smith Collins,F,31,170,58,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
22457,"Daniel James ""Danny"" Collins",M,29,190,100,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
22591,Adam David Commens,M,24,166,74,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
22859,Natalie Louise Cook,F,25,181,73,Australia-1,AUS,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
22864,"Stephanie ""Steph"" Cook",F,28,172,57,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold
23103,Sheila Marie Cornell-Douty,F,38,175,81,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
23187,Mirko Corsano,M,26,190,87,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
23399,John Farrow Cotton,M,29,183,86,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
23544,Mark Covell,M,32,201,130,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Two Person Keelboat,Silver
23636,James Edward Cracknell,M,28,192,100,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Gold
23735,Mark James Crear,M,31,186,79,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,Bronze
23868,Ian Lowell Crocker,M,18,193,86,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
23961,Daniele Crosta,M,30,180,70,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Bronze
24135,Szilveszter Csollny,M,30,168,64,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Rings,Gold
25312,Jamie Annette Dantzscher,F,18,152,49,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Bronze
25647,Stephen John Davies,M,31,174,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
25688,Heather Davis,F,26,177,77,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
25703,"Joshua Clark ""Josh"" Davis",M,28,188,84,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
25703,"Joshua Clark ""Josh"" Davis",M,28,188,84,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
25774,Dominique Margaux Dawes (-Thompson),F,23,158,54,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Bronze
25784,Travis Sentell Dawkins,M,21,182,81,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
26960,Virginie Dedieu,F,21,164,52,France,FRA,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
27045,Riccardo Dei Rossi,M,31,191,90,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
27286,Nuno Miguel Delgado,M,24,180,81,Portugal,POR,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Middleweight,Bronze
27305,Rita Deli,F,28,180,69,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,18,180,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,Silver
27507,Frdric Alain Demontfaucon,M,26,182,90,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Middleweight,Bronze
27636,Simon John Dennis,M,24,200,95,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
27712,Emily Ann deRiel,F,25,178,63,United States,USA,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
27970,Luca Devoti,M,37,190,95,Italy,ITA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's One Person Dinghy,Silver
28056,Ilario Di Bu,M,34,175,90,Italy,ITA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Silver
28088,Jean-Franois Di Martino,M,33,182,79,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Silver
28098,Arnaud Laurent Di Pasquale,M,21,185,80,France,FRA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,Bronze
28172,Michael Constantine Diamond (Diamondopoulous-),M,28,174,75,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,Gold
