ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
4577,Semyon Sergeyevich Antonov,M,23,202,97,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
4613,Nataliya Nikolayevna Antyukh,F,31,182,69,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,Gold
4613,Nataliya Nikolayevna Antyukh,F,31,182,69,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
4675,Nikolay Sergeyevich Apalikov,M,29,203,105,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
4801,Erika Araki,F,27,186,78,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168,55,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",Silver
5152,"Elizabeth ""Betsey"" Armstrong",F,29,188,77,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
5167,Kristin Ann Armstrong (-Savola),F,38,173,58,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Individual Time Trial,Gold
5198,Judith Arndt,F,36,173,59,Germany,GER,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Individual Time Trial,Silver
5670,Valerio Aspromonte,M,25,187,84,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
5934,Sandra Auffarth,F,25,170,57,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
5934,Sandra Auffarth,F,25,170,57,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
5971,Seimone Delicia Augustus,F,28,183,74,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
5979,Apti Khamzatovich Aukhadov,M,19,178,85,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
6131,Giorgio Avola,M,23,178,72,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
6158,Suguru Awaji,M,22,174,67,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Silver
6269,David Valeryevich Ayrapetyan,M,28,158,49,Russia,RUS,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Flyweight,Bronze
6554,Sebastian Bachmann,M,25,182,71,Germany,GER,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Bronze
6912,Kemar Bailey-Cole,M,20,193,84,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
6922,"Timothy ""Tim"" Baillie",M,33,176,78,Great Britain-1,GBR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
6934,Angie Lee Bainbridge,F,22,181,67,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
7021,Keshia Chantay Baker (-Kirtz),F,24,170,62,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
7217,Andrea Baldini,M,26,175,70,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
7277,Ashleigh Julia Ball,F,26,181,70,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
7347,Coralie Balmy,F,25,180,67,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
7612,Carina Br,F,22,185,75,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Silver
7632,Xavier Barachet,M,23,195,95,France,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
7852,Andrea Bari,M,32,184,80,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Bronze
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8088,Brigetta LaShea Barrett,F,21,183,64,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,Silver
8204,Mutaz Essa Barshim,M,21,190,65,Qatar,QAT,2012 Summer,2012,Summer,London,Athletics,Athletics Men's High Jump,Bronze
8299,Laura Bartlett,F,24,169,63,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
8304,"Christopher Roger ""Chris"" Bartley",M,28,178,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
8386,Anastasiya Vladimirovna Baryshnikova,F,21,173,67,Russia,RUS,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Bronze
8590,Suzy Batkovic (-Brown),F,31,195,89,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
8639,Romano Battisti,M,25,190,91,Italy,ITA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Silver
8729,Grgory Benot Baug,M,27,181,100,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Sprint,Silver
8729,Grgory Benot Baug,M,27,181,100,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Sprint,Silver
8818,"Dorothy Lee ""Dotsie"" Bausch (Cowden-)",F,39,175,59,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver
9013,Gemma Beadsworth,F,25,180,78,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
9111,Anna Rose Bebington-Watkins,F,29,183,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,Gold
9154,Laura Bechtolsheimer (-Tomlinson),F,27,169,56,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
9154,Laura Bechtolsheimer (-Tomlinson),F,27,169,56,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
9450,Clmence Beikes,F,28,180,71,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
9460,Elizabeth Lyon Beisel,F,19,168,68,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Backstroke,Bronze
9460,Elizabeth Lyon Beisel,F,19,168,68,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Individual Medley,Silver
9567,Mathew Belcher,M,29,173,62,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,Gold
10048,Meaghan Benfeito,F,23,155,48,Canada,CAN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Bronze
10151,Julien Benneteau,M,30,185,79,France-2,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Bronze
10337,"Richard ""Ricky"" Berens",M,24,188,93,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
10337,"Richard ""Ricky"" Berens",M,24,188,93,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
10357,Yury Viktorovich Berezhko,M,28,198,97,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
10390,Lindsey Napela Berg,F,32,173,77,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver
10430,"Gabriel ""Gabe"" Bergen",M,30,187,92,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
10614,Krisztin Berki,M,27,178,70,Hungary,HUN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
10674,Alain Andr Louis Edmond Bernard,M,29,196,90,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
11146,Jamie Lynn Beyerle-Gray (-Corkish),F,28,157,55,United States,USA,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold
11653,Emanuele Birarelli,M,31,202,95,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
11671,"Suzanne Brigit ""Sue"" Bird",F,31,175,66,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
11757,Ole Bischof,M,32,180,81,Germany,GER,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Middleweight,Silver
11779,Abby Bishop,F,23,189,85,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
11836,Stuart Bithell,M,25,186,80,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,Silver
12086,Yohan Blake,M,22,180,80,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,Silver
12086,Yohan Blake,M,22,180,80,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,Silver
12086,Yohan Blake,M,22,180,80,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
12113,Elisa Blanchi,F,24,168,49,Italy,ITA,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
12291,Anastasiya Ilyinichna Bliznyuk,F,18,173,51,Russia,RUS,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
12490,Jack Bobridge,M,23,180,65,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
12984,Timo Boll,M,31,181,74,Germany,GER,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,Bronze
13029,Usain St. Leo Bolt,M,25,196,95,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,Gold
13029,Usain St. Leo Bolt,M,25,196,95,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,Gold
13029,Usain St. Leo Bolt,M,25,196,95,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
13219,Dante Boninfante,M,35,188,85,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
13251,Charlotte Bonnet,F,17,175,64,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
13369,Rachel Kristine Bootsma,F,18,173,66,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
13969,David Alasdair Boudia,M,23,175,73,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Men's Platform,Gold
13969,David Alasdair Boudia,M,23,175,73,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Bronze
14299,Shannon Leigh Boxx,F,35,172,67,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
14706,Scott Brash,M,26,171,64,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
14930,Sebastian Brendel,M,24,192,92,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
14972,Julie Bresset,F,23,167,53,France,FRA,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold
15128,Julius Brink,M,30,186,85,Germany-1,GER,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
15216,Brittany Broben,F,16,163,52,Australia,AUS,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,Silver
15406,Kristina Brring-Sprehe,F,25,168,54,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
15538,Jeremiah Brown,M,26,198,106,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
15599,Victoria Brown,F,26,183,76,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
15627,Alistair Edward Brownlee,M,24,184,70,Great Britain,GBR,2012 Summer,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Gold
15628,"Jonathan Callum ""Jonny"" Brownlee",M,22,181,70,Great Britain,GBR,2012 Summer,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Bronze
15880,"Robert Charles ""Bob"" Bryan",M,34,193,92,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Gold
15882,"Michael Carl ""Mike"" Bryan",M,34,191,87,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Bronze
15882,"Michael Carl ""Mike"" Bryan",M,34,191,87,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Gold
15889,Karina Louise Bryant,F,33,185,109,Great Britain,GBR,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,Bronze
15890,Kelci Marie Bryant,F,23,160,61,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Springboard,Silver
15891,Kobe Bean Bryant,M,33,198,100,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
15947,Ashley Brzozowicz,F,29,176,75,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
16173,Rachel Marie Buehler (-Van Hollebeke),F,26,165,65,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
16536,Nathan Burgers,M,33,185,82,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
16614,Steven James Burke,M,24,183,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16733,Jordan Ernest Burroughs,M,24,171,79,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold
16907,Aleksandr Anatolyevich Butko,M,26,198,97,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
16974,Matthew Butturini,M,24,181,81,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
17095,James Andrew Byrnes,M,29,200,93,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
17258,Erin Jane Cafaro (-McKenzie),F,29,175,73,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
17299,Cai Yun,M,32,181,68,China-1,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Doubles,Gold
17519,Schillonie Calvert,F,23,166,57,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
17591,"Elizabeth Folake ""Liz"" Cambage",F,20,203,98,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
17656,Roberto Cammarelle,M,31,190,101.5,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Super-Heavyweight,Silver
17678,Alan Campbell,M,29,191,96,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,Bronze
17687,Cate Natalie Campbell,F,20,186,67,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17732,Luke Campbell,M,24,175,NA,Great Britain,GBR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,Gold
17755,Veronica Angella Campbell-Brown,F,30,168,58,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres,Bronze
17755,Veronica Angella Campbell-Brown,F,30,168,58,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
17815,Niccol Campriani,M,24,177,80,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
17815,Niccol Campriani,M,24,177,80,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
18005,Cao Yuan,M,17,160,42,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Gold
18007,Cao Zhongrong,M,30,180,73,China,CHN,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
18264,Gillian Carleton,F,22,179,68,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Bronze
18581,Joel Carroll,M,25,184,89,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
18656,Nesta Carter,M,26,178,70,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
18811,"Swintayla Marie ""Swin"" Cash",F,32,185,74,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
18840,Andrea Cassar,M,28,193,93,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
19044,Tamika Devonne Catchings,F,33,185,77,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
19634,Peter Chambers,M,22,186,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
19636,Richard Scott Chambers,M,27,183,74,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
19736,Tyson Cleotis Chandler,M,29,216,107,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
19779,Chang Si,F,25,170,56,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
19837,Candace Marie Margaret Chapman,F,29,169,59,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
19847,James Jonathan Chapman,M,32,190,92,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Silver
19875,Germain Louis Marcel Chardin,M,29,195,90,France,FRA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Silver
19898,Peter Charles,M,52,175,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
19901,Tina Alexandria Charles,F,23,193,88,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
20182,Chen Ding,M,19,175,62,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,Gold
20238,Chen Long,M,23,188,81,China,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Singles,Bronze
20258,Chen Ruolin,F,19,160,47,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,Gold
20258,Chen Ruolin,F,19,160,47,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Gold
20291,Chen Xiaojun,F,19,167,104,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
20312,Chen Yibing,M,27,160,58,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
20312,Chen Yibing,M,27,160,58,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,Silver
20315,Chen Ying,F,34,164,67,China,CHN,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
20351,Lauren Nicole Cheney (-Holiday),F,24,173,70,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
20374,Cheng Ming,F,26,165,65,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
20486,Tatyana Sergeyevna Chernova,F,24,189,63,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,Bronze
20671,Anna Vladimirovna Chicherova,F,30,180,57,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,Gold
20679,Kenta Chida,M,26,170,65,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Silver
21423,Clarissa Kyoko Mei Ling Chun,F,30,150,48,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
21668,"Christopher ""Chris"" Ciriello",M,26,182,83,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
21747,"Edward ""Ed"" Clancy",M,27,185,79,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
21747,"Edward ""Ed"" Clancy",M,27,185,79,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Omnium,Bronze
21835,Saskia Clark,F,32,176,68,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,Silver
21900,Scott Tyler Clary,M,23,185,84,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Backstroke,Gold
21954,"William Bundu ""Will"" Claye",M,21,181,72,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,Bronze
21954,"William Bundu ""Will"" Claye",M,21,181,72,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,Silver
21966,Jacob Clear,M,27,185,86,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
22166,Ryan Andrew Cochrane,M,23,192,80,Canada,CAN,2012 Summer,2012,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
22324,"Charles ""Charlie"" Cole",M,26,194,90,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
22867,"Althea Kristina ""Tina"" Cook (Gifford-)",F,41,175,71,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
22973,"Katherine Sarah ""Kat"" Copeland",F,21,172,58,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,Gold
23001,Bryan Coquard,M,20,169,58,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Omnium,Silver
23426,Natalie Anne Coughlin (-Hall),F,29,173,63,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
