ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
6436,Kristen Elizabeth Babb-Sprague,F,23,178,58,United States,USA,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Solo,Gold
6594,"Stephen James ""Steve"" Backley",M,23,195,102,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Javelin Throw,Bronze
6683,Franck William Badiou,M,25,174,68,France,FRA,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
6980,Muhammad Asif Bajwa,M,20,NA,NA,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
7227,Brita Pia Baldus,F,27,157,51,Germany,GER,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Springboard,Bronze
7272,"Nikolaus ""Klaus"" Balkenhol",M,52,178,83,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
7272,"Nikolaus ""Klaus"" Balkenhol",M,52,178,83,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
7418,Heiko Balz,M,22,168,99,Germany,GER,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
7732,Darren Barber,M,23,193,98,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
7901,Charles Wade Barkley,M,29,198,114,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
7961,Jennifer-Kirsten Barnes,F,24,175,75,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Gold
7961,Jennifer-Kirsten Barnes,F,24,175,75,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
8171,"Michael Ray ""Mike"" Barrowman",M,23,180,75,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,Gold
8330,"Gregory Mark ""Greg"" Barton",M,32,180,79,United States,USA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
8429,Khalid Bashir,M,24,177,65,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
8556,Michael Dion Bates,M,22,180,86,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,Bronze
8638,Stefano Battistelli,M,22,176,61,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,Bronze
8662,Sabine Christiane Bau,F,23,180,66,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver
8752,Dieter Baumann,M,27,178,62,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",Gold
8769,Matthias Andreas Baumann,M,29,176,69,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
8793,Bruce Robert Baumgartner,M,31,188,130,United States,USA,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
8915,Lisa Jayne Bayliss,F,25,167,68,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
9194,Andreas Becker,M,22,190,78,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Gold
9195,Boris Franz Becker,M,24,192,85,Germany,GER,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,Gold
9196,Britta Christiane Becker (-Kerner),F,19,176,65,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Silver
9212,Nick Adrian Becker,M,23,193,91,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
9349,Ludger Beerbaum,M,28,190,85,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
9401,Andreas Behm,M,29,164,73,Germany,GER,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Lightweight,Bronze
10343,Zoltn Bres,M,24,185,83,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,Bronze
10618,"David Charles ""Dave"" Berkoff",M,25,175,70,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,Bronze
10618,"David Charles ""Dave"" Berkoff",M,25,175,70,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
11009,John Roderick Bestall,M,29,178,77,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
11242,Diana Bianchedi,F,22,158,46,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,26,200,95,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,Silver
11642,"Matthew Nicholas ""Matt"" Biondi",M,26,200,95,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,26,200,95,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
11668,Larry Joe Bird,M,35,205,100,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
11714,Warren Allen Birmingham,M,29,171,68,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
11988,Roger Anthony Black,M,26,190,79,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
12307,Herbert Blcker,M,49,173,68,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
12307,Herbert Blcker,M,49,173,68,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
12382,Kay Bluhm,M,23,191,86,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
12382,Kay Bluhm,M,23,191,86,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
12408,"Christian ""Bdi"" Blunck",M,24,189,87,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Gold
12443,"Christopher Miles ""Chris"" Boardman",M,23,175,70,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
12610,Lee Andrew Bodimeade,M,22,NA,NA,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
12844,Thomas Robert Tom Bohrer,M,28,193,98,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Silver
12892,Olivier Boivin,M,27,173,70,France,FRA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
13069,Roberto Bomprezzi,M,29,NA,NA,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
13362,"Mitchell Jay ""Mitch"" Booth",M,29,169,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,Bronze
13401,Katrin Borchert,F,23,178,70,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
13589,Kathrin Boron (-Kppen),F,22,184,77,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,Gold
13632,Elmar Borrmann,M,35,176,76,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",Gold
13670,Francesca Bortolozzi-Borella,F,24,170,55,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Gold
14101,Stephen Norris Bourdow,M,26,193,89,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
14104,Hubert Bourdy,M,35,172,65,France,FRA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
14162,Herv Boussard,M,26,185,69,France,FRA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze
14233,Alessandro Bovo,M,23,185,78,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
14529,"James H. ""Jim"" Brady",M,29,185,86,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,Silver
14771,Sabine Braun,F,27,174,65,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Heptathlon,Bronze
14847,Charlotte Bredahl (-Baker),F,35,175,61,United States,USA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
14928,Daniela Brendel,F,18,185,69,Germany,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
15042,Carlos Martin Briceno,M,24,193,89,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
15548,Karen Brown,F,29,170,56,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
15667,Wendy Suzanne Bruce (-Martin),F,19,155,45,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Bronze
15677,Ralf Brudel,M,29,192,90,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Silver
16277,Imre Bujdos,M,33,171,73,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Team",Silver
16382,"Victoria Andrea ""Vicky"" Bullett",F,24,190,62,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
16389,Maik Bullmann,M,25,185,82,Germany,GER,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
16491,"William Douglas ""Doug"" Burden",M,26,195,89,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Silver
16542,"Gregory Stewart ""Greg"" Burgess",M,20,193,93,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,Silver
16685,Kevin Lobdell Burnham,M,35,185,70,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Silver
16721,Leroy Russell Burrell,M,25,183,82,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
17077,"Christopher Cornelius ""Chris"" Byrd",M,21,185,75,United States,USA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Middleweight,Silver
17379,Paolo Caldarella,M,27,187,88,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
17665,"Alessandro ""Sandro"" Campagna",M,29,182,80,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
17690,"Christopher Lundy ""Chris"" Campbell",M,37,172,90,United States,USA,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
18080,Jennifer Marie Capriati,F,16,173,61,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Gold
18226,Ashley Carey,M,23,NA,NA,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
18430,Stphan Malcolm Caron,M,26,200,82,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,Bronze
18760,Fabio Casartelli,M,21,185,72,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Road Race, Individual",Gold
19599,Angela Frances Chalmers (-Espinoza),F,28,170,56,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 3,000 metres",Bronze
19891,Daedra Janel Charles (-Furlow),F,23,190,64,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
20324,Chen Yueling,F,24,159,50,China,CHN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,Gold
20337,Chen Zihe,F,24,166,58,China-1,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Doubles,Silver
20789,Takashi Chinen,M,25,157,53,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze
20897,Dana Chladek (Chladkov-),F,28,NA,NA,United States,USA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze
20984,Choi Chol-Su,M,22,NA,NA,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Flyweight,Gold
21313,Linford Ecerio Christie,M,32,189,94,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,Gold
21820,Mary Ellen Clark,F,29,155,54,United States,USA,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Platform,Bronze
21884,Stephen Clarke,M,19,195,91,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
22025,"Jonathan Thomas ""Jon"" Cleveland",M,21,178,73,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
22136,Janet Marie Cobbs (-Mulholland),F,25,183,70,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
22512,Luca Colombo,M,22,190,78,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
22659,Cong Xuedi,F,29,166,58,China,CHN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Silver
22676,"Michael Alexander ""Mike"" Conley",M,29,185,78,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,Gold
22812,Gianfranco Contri,M,22,184,76,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
22821,Hollis Conway,M,25,183,68,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,Bronze
22918,Andrew Dollman Cooper,M,27,188,92,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Gold
22928,Cynthia Lynne Cooper (-Dyke),F,29,178,68,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
23021,"Gregory Dean ""Greg"" Corbitt",M,20,NA,NA,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
23136,Alessandro Corona,M,20,195,95,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Bronze
23351,Daniela Costian,F,27,182,84,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Discus Throw,Bronze
23722,Shannon Crawford,F,28,173,74,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
23927,"Andrew ""Andy"" Crosby",M,26,198,90,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
23952,Tara Lavell Cross-Battle,F,23,182,76,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
24017,Robert Gordon Cruickshank,M,29,190,108,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,Bronze
24072,Jzsef Csk,M,25,168,66,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,Silver
24124,Ferenc Csipes,M,27,183,90,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
24142,Imre Attila Cssz,M,23,197,125,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Heavyweight,Bronze
24149,"Robert Jan ""Bob"" Ctvrtlik",M,29,193,89,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
24375,Sylvain Georges Michel Curinier,M,23,180,67,France,FRA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
24450,Juliet Jean Cuthbert,F,28,160,54,Jamaica,JAM,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,Silver
24450,Juliet Jean Cuthbert,F,28,160,54,Jamaica,JAM,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 200 metres,Silver
24544,Attila Czene,M,18,185,76,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
24565,Kinga Czigny,F,20,173,64,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
24596,Marco D'Altrui,M,28,180,72,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
25068,Bertrand ric Hugues Damaisin,M,23,173,77,France,FRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Middleweight,Bronze
25393,Tams Darnyi,M,25,186,82,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,Gold
25393,Tams Darnyi,M,25,186,82,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Individual Medley,Gold
25516,Jean-Philippe Daurelle,M,28,188,90,France,FRA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Team",Bronze
25562,Franck Olivier Christian Franois David,M,22,174,68,France,FRA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,Gold
25647,Stephen John Davies,M,23,174,77,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
25673,Clarissa Glennet Davis (-Wrightsil),F,25,185,73,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
25774,Dominique Margaux Dawes (-Thompson),F,15,158,54,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Bronze
25919,Giovanni De Benedictis,M,24,183,63,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,Bronze
26274,Oscar De La Hoya,M,19,180,60,United States,USA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,Gold
26897,Philippe Debureau,M,32,195,95,France,FRA,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Bronze
26975,"Anthony Michael ""Tony"" Dees",M,28,193,90,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,Silver
27234,Megan Catherine Delehanty,F,24,191,76,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
27368,Norman Adrian Dello Joio,M,36,172,68,United States,USA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
27576,Deng Yaping,F,19,150,53,China,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Singles,Gold
27576,Deng Yaping,F,19,150,53,China-2,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Doubles,Gold
27749,Hans F. Dersch,M,24,188,74,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
27940,Yolanda Gail L. Devers (-Roberts),F,25,160,55,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,Gold
28058,Giuseppe Di Capua,M,34,155,53,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Silver
28344,Tanja Roswitha Dickenscheid,F,23,176,70,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Silver
28401,Nelson W. Diebel,M,21,183,84,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,Gold
28401,Nelson W. Diebel,M,21,183,84,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
28530,Damon Laurance Diletti,M,21,178,86,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
28559,Trent Dimas,M,21,172,68,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
28779,Bernd Dittert,M,31,186,86,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
28827,Medina Dixon,F,29,190,75,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
28836,"Victoria Jane ""Vicky"" Dixon",F,32,170,73,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
28972,Annette Dobmeier,F,24,172,60,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver
29075,"James F. ""Jim"" Doehring",M,30,183,120,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,Silver
29387,Scott Richard Donie,M,23,175,77,United States,USA,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Platform,Silver
29423,Shelagh Donohoe,F,27,170,67,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Silver
29438,va Dnusz,F,24,170,60,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
29438,va Dnusz,F,24,170,60,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
