ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
9495,Aleksandr Vladimirovich Beketov,M,26,182,75,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Team",Silver
9657,Teresa A. Bell (Zarzeczny-),F,29,178,59,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Silver
9739,Antonella Bellutti,F,27,180,73,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold
9973,Fabio Bencivenga,M,20,201,97,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
10033,Andrea Benelli,M,36,173,80,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,Bronze
10160,Brooke Marie Bennett (-Frioud),F,16,165,57,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,Gold
10222,"Kristin James ""Kris"" Benson",M,21,193,85,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze
10389,Laura Kay Berg,F,21,168,61,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
10709,Lorenzo Bernardi,M,27,199,94,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Silver
10937,Ryan Thomas Berube,M,22,180,68,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
11223,Bi Wenjing,F,14,142,35,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,Silver
11275,Suzannah Bianco,F,23,165,52,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
11416,Laryssa Biesenthal,F,25,173,66,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Bronze
11799,Matteo Bisiani,M,19,184,85,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Team,Bronze
11988,Roger Anthony Black,M,30,190,79,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,Silver
11988,Roger Anthony Black,M,30,190,79,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
12071,Dennis Anthony Blake,M,25,186,70,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
12382,Kay Bluhm,M,27,191,86,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
12382,Kay Bluhm,M,27,191,86,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
12443,"Christopher Miles ""Chris"" Boardman",M,27,175,70,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Individual Time Trial,Bronze
12540,Yevgeniya Aleksandrovna Bochkaryova,F,16,160,40,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
12763,Vadim Iosifovich Bogiyev,M,25,170,68,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
12851,Franck Boidin,M,23,188,80,France,FRA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Individual",Bronze
13042,"Alice Ruth ""Ruthie"" Bolton-Holifield",F,29,173,68,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Gold
13276,Beniamino Bonomi,M,28,182,85,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
13276,Beniamino Bonomi,M,28,182,85,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
13362,"Mitchell Jay ""Mitch"" Booth",M,33,169,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Multihull,Silver
13401,Katrin Borchert,F,27,178,70,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
13419,Amanda Kathleen Borden (-Cochran),F,19,NA,NA,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Gold
13589,Kathrin Boron (-Kppen),F,26,184,77,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
13670,Francesca Bortolozzi-Borella,F,28,170,55,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Team",Gold
13763,Gilles Marcel Bosquet,M,22,192,84,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver
13860,"Elizabeth Anne ""Beth"" Botsford",F,15,165,49,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,Gold
13860,"Elizabeth Anne ""Beth"" Botsford",F,15,165,49,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
14085,Djamel Bouras,M,24,184,78,France,FRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Middleweight,Gold
14233,Alessandro Bovo,M,27,185,78,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
14236,Vigor Bovolenta,M,22,202,95,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Silver
14298,Gillian Dewey Boxx,F,22,170,NA,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
14327,Carla Maree Boyd (Porter-),F,20,185,80,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze
14361,"David Michael ""Dave"" Boyes",M,31,184,72,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
14468,Marco Bracci,M,29,197,94,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Silver
14654,"Thomas Nelson ""Tom"" Brands, II",M,28,165,62,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
14919,Janice Lynn Bremner (-Birch),F,22,177,65,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
14990,Grit Breuer (-Springstein),F,24,168,63,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
15064,"Bradley Michael ""Brad"" Bridgewater",M,23,190,84,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Backstroke,Gold
15211,Neil Broad,M,29,191,87,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Doubles,Silver
15301,Michelle Kathleen Brogan-Griffiths,F,23,186,80,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze
15340,"Sandra Anne ""Sandy"" Brondello",F,27,170,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze
15540,"Joanne ""Jo"" Brown (-Alchin)",F,24,174,72,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Bronze
15765,Caroline Brunet,F,27,175,70,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
15775,Roberta Brunet,F,31,170,58,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",Bronze
16199,Tonja Yvette Buford-Bailey,F,25,176,62,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,Bronze
16389,Maik Bullmann,M,29,185,82,Germany,GER,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
16697,Lindsay H. Burns,F,31,174,58,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Silver
16717,Leslie Michele Burr-Howard (-Leneghan-),F,39,167,55,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
16816,Antje Buschschulte (-Meeuw),F,17,186,75,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
16819,Frank Busemann,M,21,191,80,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,Silver
17282,Cai Huijue,F,16,174,63,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
17374,Alessandro Calcaterra,M,21,187,102,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
17375,Roberto Calcaterra,M,24,186,90,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
17957,Luca Cantagalli,M,30,189,94,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Silver
17996,Cao Mianying,F,29,176,71,China,CHN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,Silver
18022,Christophe Capelle,M,28,184,73,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
18352,"William H. ""Bill"" Carlucci",M,29,178,73,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
18605,Stuart Cameron Carruthers,M,26,176,75,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
18678,Oliver Caruso,M,22,178,83,Germany,GER,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
18794,Raffaello Caserta,M,23,181,76,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Team",Bronze
19108,Terrance Davan Cauthen,M,20,175,60,United States,USA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,Bronze
19630,Carlton Chambers,M,21,183,73,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
19735,Michelle Louise Chandler (-Cleary),F,22,165,63,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze
19815,Chao Na,F,16,178,69,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
19972,Brandi Denise Chastain,F,27,171,58,United States,USA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Gold
20096,Jury Dimitri Chechi,M,26,165,60,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,Gold
20144,Andrey Ivanovich Chemerkin,M,24,183,170,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
20198,Chen Hong,F,26,172,70,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
20306,Chen Yan,F,17,168,59,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
20325,Chen Yufeng,F,26,165,55,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
20457,Anton Viktorovich Chermashentsev,M,20,192,95,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
20639,Imelda Chiappa,F,30,168,60,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",Silver
20698,Laura Chiesa,F,24,182,63,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Silver
20739,John Child,M,29,189,91,Canada-1,CAN,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze
20897,Dana Chladek (Chladkov-),F,32,NA,NA,United States,USA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
21121,Chon Chol-Ho,M,27,NA,77.33333333,North Korea,PRK,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,Bronze
21143,Baeden Ty Choppy,M,20,NA,NA,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
21181,Amy Yuen-Yee Chow (-Ho),F,18,155,44,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Gold
21181,Amy Yuen-Yee Chow (-Ho),F,18,155,44,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,Silver
21536,Christine Cicot,F,31,175,80,France,FRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Heavyweight,Bronze
21812,Karen Lynn Clark (-Le Poole),F,24,176,59,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
21820,Mary Ellen Clark,F,33,155,54,United States,USA,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Platform,Bronze
21851,Davian Dessaline Clarke,M,20,178,78,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
21980,Tammy P. Cleland-McGregor,F,20,172,59,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
22054,Marion Clignet,F,32,170,60,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Silver
22447,Andrea Collinelli,M,27,185,77,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
22457,"Daniel James ""Danny"" Collins",M,25,190,100,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
22458,David Collins,M,26,183,70,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
22859,Natalie Louise Cook,F,21,181,73,Australia-1,AUS,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
22870,Allison Petra Cook-Tranquilli,F,23,178,69,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze
22943,Kim Cooper (-Maguire),F,30,170,66,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Bronze
23103,Sheila Marie Cornell-Douty,F,34,175,81,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
23224,Hlne Cortin,F,24,186,80,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Bronze
23605,"Annemarie Josefina ""Anna"" Cox-Wood",F,29,171,64,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
23735,Mark James Crear,M,27,186,79,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,Silver
23942,Kendall Duane Cross,M,28,170,57,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
24013,Carolyn Crudgington,F,27,168,67,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Bronze
24124,Ferenc Csipes,M,31,183,90,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
24135,Szilveszter Csollny,M,26,168,64,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,Silver
24241,Cui Yongmei,F,27,181,71,China,CHN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Silver
24349,Sandro Cuomo,M,33,185,80,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Team",Gold
24450,Juliet Jean Cuthbert,F,32,160,54,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
24544,Attila Czene,M,22,185,76,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,Gold
25544,Lindsay Ann Davenport,F,20,191,79,United States,USA,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Singles,Gold
25591,Bruce Oram Davidson,M,46,180,66,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
25647,Stephen John Davies,M,27,174,77,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
25670,Calvin B. Davis,M,24,183,79,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,Bronze
25703,"Joshua Clark ""Josh"" Davis",M,23,188,84,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
25703,"Joshua Clark ""Josh"" Davis",M,23,188,84,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
25703,"Joshua Clark ""Josh"" Davis",M,23,188,84,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
25774,Dominique Margaux Dawes (-Thompson),F,19,158,54,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Gold
25774,Dominique Margaux Dawes (-Thompson),F,19,158,54,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
26835,Lance Earl Deal,M,34,188,116,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,Silver
26985,David Dejiro Defiagbon,M,26,195,91,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,Silver
27435,Susan Marie DeMattei (-Wiens),F,33,165,57,United States,USA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze
27576,Deng Yaping,F,23,150,53,China,CHN,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Singles,Gold
